131	1 The pupillary light reflex is the reduction of pupil size in response to light. 2  The pupillary accommodation reflex is the reduction of pupil size in response to an object coming close to the eye.
132	normal pupillary reflex response. Pupils equal and responsive , is a common phrase used in various emergency or hospital television series. The pupil should respond by getting smaller caused by the contraction of the constrictor muscles in the iris.
133	An RAPD is a defect in the direct response. It is due to damage in optic nerve or severe retinal disease. It is important to be able to differentiate whether a patient is complaining of decreased vision from an ocular problem such as cataract or from a defect of the optic nerve.
134	abnormal pupillary reflex means. If this doesn't happen, it could mean that either the retina or optic nerve is damaged, or the visceromotor output pathway from the oculomotor nerve is not working. This type of response indicates ipsilateral issues.
135	The physiology behind a normal pupillary constriction is a balance between the sympathetic and parasympathetic nervous systems. Parasympathetic innervation leads to pupillary constriction. A circular muscle called the sphincter pupillae accomplishes this task. The fibers of the sphincter pupillae encompass the pupil.
136	1. These are the pupillary reflexes mediated through the parasympathetic division of the autonomic nervous system; 2. the ciliospinal reflex which tests pupillary responses mediated through the sympathetic division of the autonomic nervous system, and 3. the salivary reflex which is also parasympathetic.
137	1 Swing a light back and forth in front of the two pupils and compare the reaction to stimulation in both eyes. 2  When light reaches a pupil there should be a normal direct and consensual response.
138	1 When performing a pupillary exam, it sometimes helps to illuminate pupils indirectly from the side, so you can actually see what is happening. 2  Observe the pupil size and shape at rest, looking for anisocoria (one pupil larger than the other). 3  Observe the direct response (constriction of the illuminated pupil).
139	There is no Census data for the city of KESWICK, VA. We have pulled information for the ZIP Code 22947 instead.
140	Charlottesville, VA: CBSA Type: Metro: CBSA Division: CBSA Division Name: CBSA Population: 201,559: CBSA Division Population: 0: MSA: 1540: MSA Name: Charlottesville, VA MSA: PMSA: PMSA Name: City State Key: X26934: Preferred Last Line Key: X26934
141	If the ratio of the TDP to Total Population is greater than 1, the location gains population during the day when commuting workers are present. If the ratio is less than 1, the location is more of a bedroom community where people commute to another place for work. Population Density = Total Population per square mile.
142	Zip Code 22947 - Keswick VA Virginia, USA - Albemarle County Home | Products | Learn About ZIP Codes | Find a Post Office | Search | Contact | FAQs keswick, va 22947
143	* Demographic data is based on information taken from the 2000 Census. City of Keswick, VA covers 2 Area Codes. City of Keswick, VA covers 1 Zip Code. 11 Cities within 15 Miles of the City of Keswick, VA.
144	The per capita income in Keswick in 2010 was $52,086, which is wealthy relative to Virginia and the nation. This equates to an annual income of $208,344 for a family of four. However, Keswick contains both very wealthy and poor people as well.
145	Keswick, VA Â» Community Life Â» Keswick VA Census Records - Community Information for Keswick Keswick, Virginia Census Data & Community Profile Welcome to the heart of Keswick city data where you can quickly find the key Keswick detailed data and census information you need. Whether you want to know about Keswick's history, census information, data or when the library is open, these key links make it easy to get around Keswick â virtually.
146	Keswick: State: VA [Virginia] Counties: ALBEMARLE, VA FLUVANNA, VA LOUISA, VA: Multi County: Yes: City Alias(es): Keswick Shadwell Cobham Boyd Tavern Campbell Cismont: Area Code: 434: City Type: P [Post Office] Classification: [Non-Unique] Time Zone: Eastern (GMT -05:00) Observes Day Light Savings: Yes: Latitude: 38.053411: Longitude:-78.318596: Elevation: 0 ft: State FIPS: 51: County FIPS:
